"id";"word";"phrase";"gloss"
"a#02151388";" concretus firmus robustus solidus ";"";""
"a#02159481";" omnis totus universus ";"";""
"a#02162355";" frugalis gracilis simplex ";"";""
"a#02171264";" spontaneus ";"";""
"a#02180646";" constans firmus stabilis ";"";""
"a#02181387";" instabilis ";"";""
"a#02183270";" hiulcus ";"";""
"a#02188778";" astricus astrifer astriger sidereus stellans stellatus stellifer stelliger ";"";""
"a#02192636";" instabilis ";"";""
"a#02203645";" curvus incurvus reduncus uncus ";"";""
"a#02216003";" cervicatus cervicosus contumax destinatus pervicax tenax ";"";""
"a#02217708";" docilis ";"";""
"a#02220457";" florens laetus prosperus ";"";""
"a#02224478";" satis sufficiens ";"";""
"a#02229453";" demissus exiguus gracilis humilis modestus modicus parvus pudens sordidus verecundus ";"";""
"a#02230368";" antepotens differens ";"";""
"a#02232109";" approbus bellus capitalis egregius excellens lectus perbonus praestabilis scitus ";"";""
"a#02233830";" deterior impar ";"";""
"a#02246167";" inexsuperabilis insuperabilis ";"";""
"a#02248299";" mirus ";"";""
"a#02257422";" acerbus acidus asper austerus immitis ";"";""
"a#02267029";" aequidistans ";"";""
"a#02268928";" cognominis ";"";""
"a#02273366";" arduus excelsus grandis longus magnus procerus prolixus ";"";""
"a#02276745";" indomitus ";"";""
"a#02287795";" temperatus ";"";""
"a#02288309";" contentus ";"";""
"a#02288572";" artus ";"";""
"a#02289630";" contentus ";"";""
"a#02290045";" contentus ";"";""
"a#02291700";" remissus ";"";""
"a#02298243";" condensus crassus densus grossus pinguis spissus ";"";""
"a#02302641";" improvidus incogitans ";"";""
"a#02303215";" artus ";"";""
"a#02307412";" confusus indigestus indispositus inordinatus ";"";""
"a#02307578";" immundus ";"";""
"a#02309917";" asper hirsutus hirtus hispidus saetosus ";"";""
"a#02313346";" defessus fessus lassus ";"";""
"a#02315952";" requietus ";"";""
"a#02316355";" tolerabilis ";"";""
"a#02317430";" patiens tolerabilis ";"";""
"a#02320440";" edentulus ";"";""
"a#02325482";" flexanimus ";"";""
"a#02331399";" insociabilis intractabilis ";"";""
"a#02334298";" tonsilis ";"";""
"a#02336391";" confusus sollicitus turbidus ";"";""
"a#02343098";" adulterinus bilinguis calumniosus fallax falsus fictus fraudulentus mendax perfidus vanus ";"";""
"a#02343913";" credulus ";"";""
"a#02345809";" certus fidelis locuples ";"";""
"a#02346835";" certus ";"";""
"a#02346968";" vanus ";"";""
"a#02356723";" compactus consociatus consocius maritus ";"";""
"a#02366741";" directus ";"";""
"a#02376473";" opportunus salutaris utilis ";"";""
"a#02377697";" cassus inefficax inutilis irritus ";"";""
"a#02379369";" bonus firmus ";"";""
"a#02381796";" inaestimabilis ";"";""
"a#02384171";" variabilis ";"";""
"a#02385811";" numerosus ";"";""
"a#02389816";" imperitus indocilis indoctus ineruditus inscitus inscius nescius ";"";""
"a#02390410";" inviolatus sacrosanctus sanctus ";"";""
"a#02390806";" asper effrenatus effrenus vehemens violens violentus ";"";""
"a#02392968";" frugi innocens pudicus ";"";""
"a#02394546";" aspectabilis conspectus conspicabilis conspicuus visibilis ";"";""
"a#02403408";" atrotus invulnerabilis ";"";""
"a#02418188";" lactens ";"";""
"a#02419103";" acceptus gratus laetus optatus ";"";""
"a#02421145";" aeger aegrotus causarius fessus infirmus saucius ";"";""
"a#02434492";" saluber ";"";""
"a#02436517";" amplus effusus fusus latus laxatus laxus magnus spatiosus ";"";""
"a#02439800";" exilis gracilis levis petilus subtilis tenuis vescus ";"";""
"a#02442005";" libens ";"";""
"a#02443737";" alatus ales alifer aliger depinnatus pennatus penniger pinnatus pinniger praepes volaticus volucer ";"";""
"a#02445888";" cordatus sapiens ";"";""
"a#02446777";" demens ";"";""
"a#02449626";" silvester ";"";""
"a#02451825";" ligneus surculosus ";"";""
"a#02457251";" attritus tritus ";"";""
"a#02461416";" dignus ";"";""
"a#02464013";" degener indignus ";"";""
"a#02469676";" academicus ";"";""
"a#02489110";" anniversarius annuus ";"";""
"a#02489707";" menstruus ";"";""
"a#02490943";" amphemerinos cottidianus diurnus ";"";""
"a#02497917";" apoplecticus ";"";""
"a#02501225";" arcuatus convexus curvus fornicatus ";"";""
"a#02524050";" carnalis ";"";""
"a#02537097";" categoricus ";"";""
"a#02538008";" aetherius caeles caelestis caelicus Dialis sidereus supernus ";"";""
"a#02538172";" aetherius caeles caelestis caelicus Dialis sidereus supernus ";"";""
"a#02546896";" civicus ";"";""
"a#02553733";" consceleratus criminalis criminosus maleficus noxius sceleratus ";"";""
"a#02554136";" coquinatorius ";"";""
"a#02554542";" cylindratus ";"";""
"a#02559635";" oeconomicus ";"";""
"a#02559751";" oeconomicus ";"";""
"a#02562720";" episcopalis ";"";""
"a#02568137";" carnosus ";"";""
"a#02571073";" geometricus ";"";""
"a#02574181";" heroicus herous ";"";""
"a#02574745";" sexangulus ";"";""
"a#02578244";" incendiarius ";"";""
"a#02579239";" infantilis ";"";""
"a#02582650";" leoninus ";"";""
"a#02583497";" lunaris ";"";""
"a#02588811";" maritimus nauticus navalis ";"";""
"a#02589377";" nominativus ";"";""
"a#02591868";" argentarius pecuniarius ";"";""
"a#02597357";" putris rancidus ";"";""
"a#02599317";" georgicus ";"";""
"a#02603799";" socialis ";"";""
"a#02605216";" globosus ";"";""
"a#02618152";" asticus ";"";""
"a#02621476";" organicus ";"";""
"a#02624916";" leprosus ";"";""
"a#02628181";" quadrangulatus quadriangulus ";"";""
"a#02632043";" pneumaticus ";"";""
"a#02635189";" armenticius bovillus bovinus bubulinus bubulus ";"";""
"a#02636348";" genialis maritus ";"";""
"a#02639054";" fiscalis ";"";""
"a#02643078";" maritus matrimonialis ";"";""
"a#02645848";" lyricus ";"";""
"a#02648447";" apostolicus ";"";""
"a#02649313";" bucolicus pastoralis ";"";""
"a#02650502";" accusativus ";"";""
"a#02652196";" moralis ";"";""
"a#02657081";" angelicus ";"";""
"a#02657388";" aetherius ";"";""
"a#02658189";" conubialis socialis ";"";""
"a#02663966";" muralis ";"";""
"a#02664693";" litteratorius ";"";""
"a#02671223";" marinus maritimus pelagius ";"";""
"a#02675993";" bucolicus pastoralis ";"";""
"a#02677768";" iambeus iambicus ";"";""
"a#02678243";" anatomicus ";"";""
"a#02678395";" anatomicus ";"";""
"a#02678586";" architectonicus ";"";""
"a#02680018";" ecclesiasticus ";"";""
"a#02684609";" ethicus ";"";""
"a#02685381";" theologicus ";"";""
"a#02688626";" ratiocinativus ";"";""
"a#02696513";" catholicus ";"";""
"a#02697443";" Hebraeus Hebraicus ";"";""
"a#02710477";" mathematicus ";"";""
"a#02712603";" expiatorius piacularis ";"";""
"a#02713667";" Afer Africanus Africus ";"";""
"a#02716367";" cadivus caducarius comitialis epilepticus ";"";""
"a#02720062";" historialis historicus ";"";""
"a#02721678";" spiritalis ";"";""
"a#02721959";" Christianus Nazarenus ";"";""
"a#02728263";" Siculus ";"";""
"a#02735139";" Asianus Asiaticus ";"";""
"a#02737443";" Aegyptiacus Aegyptius ";"";""
"a#02738257";" Atheniensis Atticus ";"";""
"a#02738787";" tragicus ";"";""
"a#02738909";" comicus ";"";""
"a#02741046";" carnalis carneus ";"";""
"a#02751502";" genuinus innatus nativus naturalis ";"";""
"a#02752555";" proverbialis ";"";""
"a#02753156";" comparativus ";"";""
"a#02753288";" graphicus ";"";""
"a#02755867";" hyperbolicus superlatus ";"";""
"a#02756836";" metricus ";"";""
"a#02763871";" cereus ";"";""
"a#02765058";" adluvius ";"";""
"a#02765139";" doctrinalis ";"";""
"a#02765285";" dogmaticus ";"";""
"a#02773472";" epicus heroicus ";"";""
"a#02773962";" Graeculus graecus ";"";""
"a#02774862";" Atticus ";"";""
"a#02778037";" geographicus ";"";""
"a#02778599";" Britannicus ";"";""
"a#02779794";" dialecticus ";"";""
"a#02781577";" Alpinus ";"";""
"a#02781733";" Alpinus ";"";""
"a#02783900";" Alexandrinus ";"";""
"a#02788186";" Socraticus ";"";""
"a#02790712";" Pythagoricus ";"";""
"a#02794288";" ablativus ";"";""
"a#02796906";" arithmeticus ";"";""
"a#02806256";" memor ";"";""
"a#02806574";" consularis ";"";""
"a#02809025";" dactylicus ";"";""
"a#02813267";" Aethiopicus ";"";""
"a#02815252";" Gallicus ";"";""
"a#02821652";" Persicus ";"";""
"a#02825362";" Latinus Latius ";"";""
"a#02827204";" Macedonicus Macedonius ";"";""
"a#02836978";" indicativus ";"";""
"a#02838606";" paralyticus ";"";""
"a#02839797";" anteactus praeteritus ";"";""
"a#02841069";" pharmaceuticus ";"";""
"a#02843417";" praetorius ";"";""
"a#02845104";" proconsularis ";"";""
"a#02846214";" Carchedonius Carthaginiensis puniceus Punicus ";"";""
"a#02851685";" anclabris sacrificus ";"";""
"a#02853199";" schismaticus ";"";""
"a#02862433";" Phrygius ";"";""
"a#02865172";" animalis necessarius vitalis ";"";""
"a#02865299";" vocativus ";"";""
"a#02877141";" adustus ";"";""
"a#02880785";" quadrupedans ";"";""
"a#W0003028";" genuinus innatus nativus naturalis ";"";""
"n#00003731";" causa res ";"";""
"n#00004123";" anima animus caput corpus homo pectus spiritus ";"";""
"n#00008019";" animal animalis bellua bestia pecus ";"";""
"n#00010572";" materia substantia ";"";""
"n#00011575";" alimonia alimonium cibatus cibus esca materia pabulum pulmentum ";"";""
"n#00012704";" capitulum ";"";""
"n#00013243";" adagnitio ars cognitio conscientia gnaritas scientia ";"";""
"n#00013700";" causa ";"";""
"n#00014045";" adfectio adfectus pectus sensus ";"";""
"n#00015594";" aevum dies hora spatium tempestas tempus ";"";""
"n#00016185";" adfectus civitas ";"";""
"n#00017297";" eventum eventus res ";"";""
"n#00017487";" actio actus ";"";""
"n#00017954";" classis ";"";""
"n#00018376";" detentatio detentio possessio ";"";""
"n#00018916";" comparatus ";"";""
"n#00020056";" mensura modus quantitas ";"";""
"n#00020709";" res ";"";""
"n#00020804";" beneficium benevolentia comitas gratia humanitas officium venia ";"";""
"n#00020977";" adeptio effectio ";"";""
"n#00021392";" actus ausum conatum conatus facinus factum labor ";"";""
"n#00025919";" accessus adventus ";"";""
"n#00026147";" adeptio consecutio ";"";""
"n#00026402";" aditus foris ingressus initus introitus limen porta vestibulum ";"";""
"n#00027339";" apparentia conspectus forma imago visus ";"";""
"n#00027910";" recursus reditus regressus reversio ";"";""
"n#00028196";" penetratio ";"";""
"n#00029100";" abitio abitus abscessus decessio decessus digressus excessus profectio ";"";""
"n#00030682";" defectus desolatio destitutio transfugium transitio ";"";""
"n#00031327";" demigratio ";"";""
"n#00032335";" conscensio ";"";""
"n#00032687";" effugium evasio ";"";""
"n#00035222";" adimpletio consummatio expletio perfectio persecutio ";"";""
"n#00035970";" adimpletio ";"";""
"n#00036271";" adeptio consecutio ";"";""
"n#00039842";" deditio traditio ";"";""
"n#00042411";" culpa delictum erratum error menda mendum peccatum vitium ";"";""
"n#00042960";" culpa ";"";""
"n#00043135";" gutta labes macula ";"";""
"n#00043311";" confusio tumultus ";"";""
"n#00044056";" detractio detractus ";"";""
"n#00045827";" adquisitio emptio ";"";""
"n#00047131";" additamentum additio auctarium epitheca ";"";""
"n#00047517";" emptio ";"";""
"n#00051119";" cretio hereditas ";"";""
"n#00052209";" confiscatio publicatio ";"";""
"n#00052883";" occupatio ";"";""
"n#00055481";" acceptio ";"";""
"n#00056297";" desolatio ";"";""
"n#00057368";" auctio ";"";""
"n#00058314";" recuperatio ";"";""
"n#00058978";" redemptio salvatio ";"";""
"n#00059803";" expiatio luella ";"";""
"n#00059926";" clarigatio ";"";""
"n#00060672";" salus ";"";""
"n#00061811";" administratio carnificina effectio effectus exsecutio functio ";"";""
"n#00062253";" machinatio ";"";""
"n#00062420";" apparitio beneficium meritum ministerium munus officium opera ";"";""
"n#00063210";" ars magia praestigia ";"";""
"n#00063574";" enarratio interpretamentum interpretatio ";"";""
"n#00065905";" citatus concitatus impetus momen momentum pulsus ";"";""
"n#00074431";" deductio eversio exactio expulsio ";"";""
"n#00075113";" ructus ";"";""
"n#00075786";" vomitio vomitus ";"";""
"n#00075964";" tussis ";"";""
"n#00077232";" missio missus ";"";""
"n#00081036";" arietatio collisus concursus conflictatio conflictio offensus ";"";""
"n#00087268";" verber ";"";""
"n#00088090";" ansula ";"";""
"n#00088506";" calx ";"";""
"n#00090133";" basiatio basium osculum savium ";"";""
"n#00092615";" frenum ";"";""
"n#00093090";" adsimulatio aequiparantia aequiparatio appositio collatio comparatio contentio parabola ";"";""
"n#00094409";" coagmentatio compaginatio conciliatio conciliatus concilium contextus copulatio ";"";""
"n#00097160";" resolutio ";"";""
"n#00098857";" demonstratio ";"";""
"n#00101901";" instinctus ";"";""
"n#00102045";" compulsio ";"";""
"n#00102269";" auctoritas gratia ";"";""
"n#00103541";" blanditia delenimentum ";"";""
"n#00103904";" invitatio ";"";""
"n#00104146";" corruptela seductio ";"";""
"n#00104850";" cooptatio dilectus optio selectio ";"";""
"n#00105760";" arbitrium consilium constitutio consultum destinatio ";"";""
"n#00106381";" creatio delegatio deputatio designatio destinatio nominatio nuncupatio ";"";""
"n#00111383";" ars artificium astus astutia captio dolus fabrica fallacia furtum ingenium machinatio stropha vaframentum ";"";""
"n#00111652";" astus astutia inventio strategema vaframentum ";"";""
"n#00111872";" genus instrumentum materia modus via ";"";""
"n#00112599";" adminiculum instrumentum organum ";"";""
"n#00112808";" iter via ";"";""
"n#00117312";" vox ";"";""
"n#00117820";" adsumptio cooptatio ";"";""
"n#00118337";" cooptatio ";"";""
"n#00120305";" punctum suffragium tabella votum ";"";""
"n#00125430";" canistellum cartallus ";"";""
"n#00125689";" commutatio demutatio mutatio permutatio vicissitudo ";"";""
"n#00126393";" compendium oeconomia ";"";""
"n#00127097";" accommodatio ";"";""
"n#00128951";" mutatio substitutio ";"";""
"n#00131083";" alteratio commutatio demutatio mutatio ";"";""
"n#00131327";" avocamentum ";"";""
"n#00131763";" commeatus iter transgressio transitio transitus ";"";""
"n#00132311";" obstantia ";"";""
"n#00134056";" desolatio destitutio ";"";""
"n#00134568";" abdicatio detrectatio ";"";""
"n#00135464";" proscriptio ";"";""
"n#00135765";" deductio eversio exactio exclusio expulsio ";"";""
"n#00136174";" exilium ";"";""
"n#00136307";" anathema excommunicatio ";"";""
"n#00137299";" clausula consummatio determinatio extremitas finitio ";"";""
"n#00138106";" adimpletio consummatio expletio perfectio ";"";""
"n#00139905";" exemptio immunitas vacatio ";"";""
"n#00141053";" amolitio amotio asportatio demptio detractio exemptio exemptus motio ";"";""
"n#00141128";" cinis clades deletio destructio devastatio dissolutio eversio excidium interitus permities pernicies pestis populatio populatus subversio ";"";""
"n#00141434";" calamitas clades labes ";"";""
"n#00141690";" cinis funus letum pernicies ";"";""
"n#00141958";" deletio ";"";""
"n#00142123";" decimatio ";"";""
"n#00142607";" occisio ";"";""
"n#00143589";" caedes homicidium nex occisio ";"";""
"n#00143925";" cruor ";"";""
"n#00144191";" parricidium ";"";""
"n#00145676";" caedes clades cruor internecio strages ";"";""
"n#00146041";" veneficium ";"";""
"n#00146677";" angor suffocatio ";"";""
"n#00147781";" sacrificium ";"";""
"n#00147961";" hecatombe ";"";""
"n#00148254";" decollatio ";"";""
"n#00149317";" interitus ";"";""
"n#00149581";" abortio abortium abortus ";"";""
"n#00153241";" aditus alpha coeptus commissio exordium inceptio inceptum initium initus primordium principium ";"";""
"n#00153747";" conditio conditus creatura factura fundatio ";"";""
"n#00154800";" constitutio ";"";""
"n#00155548";" ingressus prooemium ";"";""
"n#00157100";" coctio coctura ";"";""
"n#00158831";" condimentum conditio ";"";""
"n#00159609";" ascensio incrementum processus profectus progressio progressus provectio ";"";""
"n#00159874";" provectio ";"";""
"n#00161727";" depurgatio ";"";""
"n#00162229";" expiatio purgatio ";"";""
"n#00163474";" tonsura ";"";""
"n#00163599";" baptisma ";"";""
"n#00163875";" ablutio baptisma ";"";""
"n#00165598";" lavacrum ";"";""
"n#00166347";" correctio emendatio ";"";""
"n#00166954";" hostimentum merces pensio praemium remuneratio retributio ";"";""
"n#00168605";" exornatio ";"";""
"n#00171721";" tuitio ";"";""
"n#00173345";" restitutio ";"";""
"n#00174193";" degradatio humilitas ";"";""
"n#00175673";" humiliatio humilitas indignitas ";"";""
"n#00179384";" castratio detestatio ";"";""
"n#00179743";" commanducatio ";"";""
"n#00180278";" migratio ";"";""
"n#00181376";" accessio accessus aditus successus ";"";""
"n#00182418";" ascensio incrementum profectus progressio progressus provectio ";"";""
"n#00182783";" cursus ";"";""
"n#00184167";" deambulatio ";"";""
"n#00184779";" gradus gressus passus saltus vestigium ";"";""
"n#00185003";" passus ";"";""
"n#00185337";" itus ";"";""
"n#00188553";" iter ";"";""
"n#00190535";" cursura cursus ";"";""
"n#00191531";" ambages ambitus anfractus circuitus circumlatio gyrus orbis ";"";""
"n#00192663";" error ";"";""
"n#00193005";" vadum ";"";""
"n#00198579";" iter via ";"";""
"n#00201174";" exploratio ";"";""
"n#00201294";" deverticulum digressio digressus ecbasis excessus excursus ";"";""
"n#00202291";" excursus ";"";""
"n#00202953";" via ";"";""
"n#00204151";" navigatio ";"";""
